"Country/Area","Year","Unit","GDP, at current prices - National currency"
"Libya","1997","Libyan Dinar","15297980777"
"Libya","1998","Libyan Dinar","13978965718"
"Libya","1999","Libyan Dinar","15602488246"
"Libya","2000","Libyan Dinar","19704193871"
"Libya","2001","Libyan Dinar","20609291606"
"Libya","2002","Libyan Dinar","28350843154"
"Libya","2003","Libyan Dinar","35167897234"
"Libya","2004","Libyan Dinar","45862145239"
"Libya","2005","Libyan Dinar","63918144668"
"Libya","2006","Libyan Dinar","78938074679"
"Libya","2007","Libyan Dinar","85901533789"
"Libya","2008","Libyan Dinar","106095974872"
"Libya","2009","Libyan Dinar","76215853636"
"Libya","2010","Libyan Dinar","95538517893"
"Libya","2011","Libyan Dinar","59048640858"
"Libya","2012","Libyan Dinar","116721420715"
"Libya","2013","Libyan Dinar","95634021718"
"Libya","2014","Libyan Dinar","72710902381"
"Libya","2015","Libyan Dinar","67019110317"
"Libya","2016","Libyan Dinar","69250083700"
"Libya","2017","Libyan Dinar","92161957660"
"Libya","2018","Libyan Dinar","104052927946"
"Libya","2019","Libyan Dinar","83658402752"
"Libya","2020","Libyan Dinar","40688278070"
"Liechtenstein","1970","Swiss Franc","483726610"
"Liechtenstein","1971","Swiss Franc","532343713"
"Liechtenstein","1972","Swiss Franc","585847191"
"Liechtenstein","1973","Swiss Franc","652538877"
"Liechtenstein","1974","Swiss Franc","739359727"
"Liechtenstein","1975","Swiss Franc","737479530"
"Liechtenstein","1976","Swiss Franc","805609013"
"Liechtenstein","1977","Swiss Franc","903711044"
"Liechtenstein","1978","Swiss Franc","934236592"
"Liechtenstein","1979","Swiss Franc","1042624405"
"Liechtenstein","1980","Swiss Franc","1147583624"
"Liechtenstein","1981","Swiss Franc","1194367344"
"Liechtenstein","1982","Swiss Franc","1276211203"
"Liechtenstein","1983","Swiss Franc","1339031895"
"Liechtenstein","1984","Swiss Franc","1490332434"
"Liechtenstein","1985","Swiss Franc","1674038718"
"Liechtenstein","1986","Swiss Franc","1814279276"
"Liechtenstein","1987","Swiss Franc","1893911139"
"Liechtenstein","1988","Swiss Franc","2127055538"
"Liechtenstein","1989","Swiss Franc","2374135513"
"Liechtenstein","1990","Swiss Franc","2439168201"
"Liechtenstein","1991","Swiss Franc","2722856712"
"Liechtenstein","1992","Swiss Franc","2859005078"
"Liechtenstein","1993","Swiss Franc","2971153285"
"Liechtenstein","1994","Swiss Franc","3071246112"
"Liechtenstein","1995","Swiss Franc","3187044113"
"Liechtenstein","1996","Swiss Franc","3359469216"
"Liechtenstein","1997","Swiss Franc","3720356395"
"Liechtenstein","1998","Swiss Franc","3976173754"
"Liechtenstein","1999","Swiss Franc","4426093780"
"Liechtenstein","2000","Swiss Franc","4639551412"
"Liechtenstein","2001","Swiss Franc","4650943193"
"Liechtenstein","2002","Swiss Franc","4634685021"
"Liechtenstein","2003","Swiss Franc","4573633926"
"Liechtenstein","2004","Swiss Franc","4750814821"
"Liechtenstein","2005","Swiss Franc","5038153126"
"Liechtenstein","2006","Swiss Franc","5547133450"
"Liechtenstein","2007","Swiss Franc","6108869883"
"Liechtenstein","2008","Swiss Franc","6087081720"
"Liechtenstein","2009","Swiss Franc","5420939067"
"Liechtenstein","2010","Swiss Franc","5862232307"
"Liechtenstein","2011","Swiss Franc","5637382894"
"Liechtenstein","2012","Swiss Franc","5658396858"
"Liechtenstein","2013","Swiss Franc","5924500000"
"Liechtenstein","2014","Swiss Franc","6099230000"
"Liechtenstein","2015","Swiss Franc","6032700000"
"Liechtenstein","2016","Swiss Franc","6146200000"
"Liechtenstein","2017","Swiss Franc","6375200000"
"Liechtenstein","2018","Swiss Franc","6688000000"
"Liechtenstein","2019","Swiss Franc","6643000000"
"Liechtenstein","2020","Swiss Franc","6451438364"
"Lithuania","1970","...","..."
"Lithuania","1971","...","..."
"Lithuania","1972","...","..."
"Lithuania","1973","...","..."
"Lithuania","1974","...","..."
"Lithuania","1975","...","..."
"Lithuania","1976","...","..."
"Lithuania","1977","...","..."
"Lithuania","1978","...","..."
"Lithuania","1979","...","..."
"Lithuania","1980","...","..."
"Lithuania","1981","...","..."
"Lithuania","1982","...","..."
"Lithuania","1983","...","..."
"Lithuania","1984","...","..."
"Lithuania","1985","...","..."
"Lithuania","1986","...","..."
"Lithuania","1987","...","..."
"Lithuania","1988","...","..."
"Lithuania","1989","...","..."
"Lithuania","1990","Euro","40723839"
"Lithuania","1991","Euro","125937180"
"Lithuania","1992","Euro","1034282251"
"Lithuania","1993","Euro","3519560036"
"Lithuania","1994","Euro","5133511663"
"Lithuania","1995","Euro","7760934000"
"Lithuania","1996","Euro","9711149000"
"Lithuania","1997","Euro","11722435000"
"Lithuania","1998","Euro","13021016000"
"Lithuania","1999","Euro","12710580000"
"Lithuania","2000","Euro","13351454000"
"Lithuania","2001","Euro","14177014000"
"Lithuania","2002","Euro","15182389000"
"Lithuania","2003","Euro","16649996000"
"Lithuania","2004","Euro","18219669000"
"Lithuania","2005","Euro","20979923000"
"Lithuania","2006","Euro","24053291000"
"Lithuania","2007","Euro","29011219000"
"Lithuania","2008","Euro","32660067000"
"Lithuania","2009","Euro","26897015000"
"Lithuania","2010","Euro","28033833000"
"Lithuania","2011","Euro","31317168000"
"Lithuania","2012","Euro","33410163000"
"Lithuania","2013","Euro","35039541000"
"Lithuania","2014","Euro","36581311000"
"Lithuania","2015","Euro","37345698000"
"Lithuania","2016","Euro","38889862000"
"Lithuania","2017","Euro","42276297000"
"Lithuania","2018","Euro","45514803000"
"Lithuania","2019","Euro","48859870000"
"Lithuania","2020","Euro","49507223000"
"Luxembourg","1970","Euro","1806904000"
"Luxembourg","1971","Euro","1839994000"
"Luxembourg","1972","Euro","2074942000"
"Luxembourg","1973","Euro","2521662000"
"Luxembourg","1974","Euro","3074120000"
"Luxembourg","1975","Euro","2847543000"
"Luxembourg","1976","Euro","3276372000"
"Luxembourg","1977","Euro","3366812000"
"Luxembourg","1978","Euro","3683764000"
"Luxembourg","1979","Euro","4009743000"
"Luxembourg","1980","Euro","4363757000"
"Luxembourg","1981","Euro","4651394000"
"Luxembourg","1982","Euro","5212584000"
"Luxembourg","1983","Euro","5734446000"
"Luxembourg","1984","Euro","6357615000"
"Luxembourg","1985","Euro","6737198000"
"Luxembourg","1986","Euro","7403628000"
"Luxembourg","1987","Euro","7700995000"
"Luxembourg","1988","Euro","8584660000"
"Luxembourg","1989","Euro","9804800000"
"Luxembourg","1990","Euro","10585952000"
"Luxembourg","1991","Euro","11710667000"
"Luxembourg","1992","Euro","12368406000"
"Luxembourg","1993","Euro","13657727000"
"Luxembourg","1994","Euro","14681872000"
"Luxembourg","1995","Euro","15239441000"
"Luxembourg","1996","Euro","16037154000"
"Luxembourg","1997","Euro","17349210000"
"Luxembourg","1998","Euro","18131018000"
"Luxembourg","1999","Euro","20547759000"
"Luxembourg","2000","Euro","22986027000"
"Luxembourg","2001","Euro","23879889000"
"Luxembourg","2002","Euro","25011094000"
"Luxembourg","2003","Euro","26227287000"
"Luxembourg","2004","Euro","28189387000"
"Luxembourg","2005","Euro","30280986000"
"Luxembourg","2006","Euro","34175045000"
"Luxembourg","2007","Euro","37641903000"
"Luxembourg","2008","Euro","40009559000"
"Luxembourg","2009","Euro","39050743000"
"Luxembourg","2010","Euro","42402715000"
"Luxembourg","2011","Euro","44323466000"
"Luxembourg","2012","Euro","46526238000"
"Luxembourg","2013","Euro","49094489000"
"Luxembourg","2014","Euro","51791322000"
"Luxembourg","2015","Euro","54142304000"
"Luxembourg","2016","Euro","56208068000"
"Luxembourg","2017","Euro","58168784000"
"Luxembourg","2018","Euro","60362206000"
"Luxembourg","2019","Euro","62704166000"
"Luxembourg","2020","Euro","64221137000"
"Madagascar","1970","Malagasy Ariary","58455354807"
"Madagascar","1971","Malagasy Ariary","63072718439"
"Madagascar","1972","Malagasy Ariary","65557188210"
"Madagascar","1973","Malagasy Ariary","71416786727"
"Madagascar","1974","Malagasy Ariary","87378333088"
"Madagascar","1975","Malagasy Ariary","92628533359"
"Madagascar","1976","Malagasy Ariary","98699077423"
"Madagascar","1977","Malagasy Ariary","109715122635"
"Madagascar","1978","Malagasy Ariary","114051225538"
"Madagascar","1979","Malagasy Ariary","139481883102"
"Madagascar","1980","Malagasy Ariary","161678042285"
"Madagascar","1981","Malagasy Ariary","184928929201"
"Madagascar","1982","Malagasy Ariary","233469843317"
"Madagascar","1983","Malagasy Ariary","286206229972"
"Madagascar","1984","Malagasy Ariary","320895053193"
"Madagascar","1985","Malagasy Ariary","364092013462"
"Madagascar","1986","Malagasy Ariary","516511890090"
"Madagascar","1987","Malagasy Ariary","642962026090"
"Madagascar","1988","Malagasy Ariary","805530727349"
"Madagascar","1989","Malagasy Ariary","938777997629"
"Madagascar","1990","Malagasy Ariary","1078541141460"
"Madagascar","1991","Malagasy Ariary","1149981366581"
"Madagascar","1992","Malagasy Ariary","1308917116761"
"Madagascar","1993","Malagasy Ariary","1497811857498"
"Madagascar","1994","Malagasy Ariary","2120178317752"
"Madagascar","1995","Malagasy Ariary","3129558721003"
"Madagascar","1996","Malagasy Ariary","3767090367055"
"Madagascar","1997","Malagasy Ariary","4191000685612"
"Madagascar","1998","Malagasy Ariary","4723126202889"
"Madagascar","1999","Malagasy Ariary","5429405568364"
"Madagascar","2000","Malagasy Ariary","6093054683458"
"Madagascar","2001","Malagasy Ariary","6929132113793"
"Madagascar","2002","Malagasy Ariary","6975307851573"
"Madagascar","2003","Malagasy Ariary","7869523727837"
"Madagascar","2004","Malagasy Ariary","9468050020862"
"Madagascar","2005","Malagasy Ariary","11716570719626"
"Madagascar","2006","Malagasy Ariary","13716737151084"
"Madagascar","2007","Malagasy Ariary","15974088179614"
"Madagascar","2008","Malagasy Ariary","18322512467040"
"Madagascar","2009","Malagasy Ariary","18812595595562"
"Madagascar","2010","Malagasy Ariary","20863367561086"
"Madagascar","2011","Malagasy Ariary","23393792064529"
"Madagascar","2012","Malagasy Ariary","25415464299223"
"Madagascar","2013","Malagasy Ariary","27417720538512"
"Madagascar","2014","Malagasy Ariary","30240583633165"
"Madagascar","2015","Malagasy Ariary","33216175581725"
"Madagascar","2016","Malagasy Ariary","37637585995492"
"Madagascar","2017","Malagasy Ariary","41058842551972"
"Madagascar","2018","Malagasy Ariary","45886302016670"
"Madagascar","2019","Malagasy Ariary","51035216506307"
"Madagascar","2020","Malagasy Ariary","49272268887084"
"Malawi","1970","Kwacha","482628430"
"Malawi","1971","Kwacha","605318323"
"Malawi","1972","Kwacha","667295691"
"Malawi","1973","Kwacha","657719014"
"Malawi","1974","Kwacha","833893749"
"Malawi","1975","Kwacha","957125718"
"Malawi","1976","Kwacha","1105835264"
"Malawi","1977","Kwacha","1315438027"
"Malawi","1978","Kwacha","1446801138"
"Malawi","1979","Kwacha","1503177053"
"Malawi","1980","Kwacha","1816135661"
"Malawi","1981","Kwacha","2002248458"
"Malawi","1982","Kwacha","2231004577"
"Malawi","1983","Kwacha","2588774809"
"Malawi","1984","Kwacha","3049900887"
"Malawi","1985","Kwacha","3485910772"
"Malawi","1986","Kwacha","3953361070"
"Malawi","1987","Kwacha","4900006651"
"Malawi","1988","Kwacha","6333797962"
"Malawi","1989","Kwacha","8196913552"
"Malawi","1990","Kwacha","8640512502"
"Malawi","1991","Kwacha","10254634466"
"Malawi","1992","Kwacha","11837135323"
"Malawi","1993","Kwacha","15904151684"
"Malawi","1994","Kwacha","18645611265"
"Malawi","1995","Kwacha","37806736910"
"Malawi","1996","Kwacha","61286944308"
"Malawi","1997","Kwacha","79133987117"
"Malawi","1998","Kwacha","99881498499"
"Malawi","1999","Kwacha","141477889494"
"Malawi","2000","Kwacha","187585437877"
"Malawi","2001","Kwacha","223926943062"
"Malawi","2002","Kwacha","268065851706"
"Malawi","2003","Kwacha","312677061700"
"Malawi","2004","Kwacha","378564000000"
"Malawi","2005","Kwacha","432929531098"
"Malawi","2006","Kwacha","543784372361"
"Malawi","2007","Kwacha","620421900000"
"Malawi","2008","Kwacha","747722900000"
"Malawi","2009","Kwacha","873982400000"
"Malawi","2010","Kwacha","1047335600000"
"Malawi","2011","Kwacha","1315633311967"
"Malawi","2012","Kwacha","1571917716932"
"Malawi","2013","Kwacha","2232970624266"
"Malawi","2014","Kwacha","3082966912430"
"Malawi","2015","Kwacha","4104743839241"
"Malawi","2016","Kwacha","5114932012858"
"Malawi","2017","Kwacha","6531224085000"
"Malawi","2018","Kwacha","7233300673597"
"Malawi","2019","Kwacha","8224910446475"
"Malawi","2020","Kwacha","8816233023199"
"Malaysia","1970","Malaysian Ringgit","11829000000"
"Malaysia","1971","Malaysian Ringgit","12955000000"
"Malaysia","1972","Malaysian Ringgit","14220000000"
"Malaysia","1973","Malaysian Ringgit","18723000000"
"Malaysia","1974","Malaysian Ringgit","22858000000"
"Malaysia","1975","Malaysian Ringgit","22332000000"
"Malaysia","1976","Malaysian Ringgit","28085000000"
"Malaysia","1977","Malaysian Ringgit","32340000000"
"Malaysia","1978","Malaysian Ringgit","37886000000"
"Malaysia","1979","Malaysian Ringgit","46424000000"
"Malaysia","1980","Malaysian Ringgit","53308000000"
"Malaysia","1981","Malaysian Ringgit","57613000000"
"Malaysia","1982","Malaysian Ringgit","62599000000"
"Malaysia","1983","Malaysian Ringgit","70444000000"
"Malaysia","1984","Malaysian Ringgit","79550000000"
"Malaysia","1985","Malaysian Ringgit","77470000000"
"Malaysia","1986","Malaysian Ringgit","71594000000"
"Malaysia","1987","Malaysian Ringgit","81085000000"
"Malaysia","1988","Malaysian Ringgit","92370000000"
"Malaysia","1989","Malaysian Ringgit","105233000000"
"Malaysia","1990","Malaysian Ringgit","119081000000"
"Malaysia","1991","Malaysian Ringgit","135124000000"
"Malaysia","1992","Malaysian Ringgit","150682000000"
"Malaysia","1993","Malaysian Ringgit","172194000000"
"Malaysia","1994","Malaysian Ringgit","195461000000"
"Malaysia","1995","Malaysian Ringgit","222473000000"
"Malaysia","1996","Malaysian Ringgit","253732000000"
"Malaysia","1997","Malaysian Ringgit","281795000000"
"Malaysia","1998","Malaysian Ringgit","283243000000"
"Malaysia","1999","Malaysian Ringgit","300764000000"
"Malaysia","2000","Malaysian Ringgit","356401000000"
"Malaysia","2001","Malaysian Ringgit","352579000000"
"Malaysia","2002","Malaysian Ringgit","383213000000"
"Malaysia","2003","Malaysian Ringgit","418769000000"
"Malaysia","2004","Malaysian Ringgit","474048000000"
"Malaysia","2005","Malaysian Ringgit","543578000000"
"Malaysia","2006","Malaysian Ringgit","596784000000"
"Malaysia","2007","Malaysian Ringgit","665340000000"
"Malaysia","2008","Malaysian Ringgit","769949000000"
"Malaysia","2009","Malaysian Ringgit","712857000000"
"Malaysia","2010","Malaysian Ringgit","821434000000"
"Malaysia","2011","Malaysian Ringgit","911733000000"
"Malaysia","2012","Malaysian Ringgit","971252000000"
"Malaysia","2013","Malaysian Ringgit","1018614000000"
"Malaysia","2014","Malaysian Ringgit","1106443267243"
"Malaysia","2015","Malaysian Ringgit","1176941187100"
"Malaysia","2016","Malaysian Ringgit","1249697693900"
"Malaysia","2017","Malaysian Ringgit","1372309832000"
"Malaysia","2018","Malaysian Ringgit","1447451127000"
"Malaysia","2019","Malaysian Ringgit","1510692565000"
"Malaysia","2020","Malaysian Ringgit","1415162847000"
"Maldives","1970","Rufiyaa","201333712"
"Maldives","1971","Rufiyaa","223704124"
"Maldives","1972","Rufiyaa","241280877"
"Maldives","1973","Rufiyaa","270042836"
"Maldives","1974","Rufiyaa","337154073"
"Maldives","1975","Rufiyaa","309990001"
"Maldives","1976","Rufiyaa","410656856"
"Maldives","1977","Rufiyaa","401069537"
"Maldives","1978","Rufiyaa","479365980"
"Maldives","1979","Rufiyaa","632763094"
"Maldives","1980","Rufiyaa","703070104"
"Maldives","1981","Rufiyaa","743403710"
"Maldives","1982","Rufiyaa","897620437"
"Maldives","1983","Rufiyaa","921346087"
"Maldives","1984","Rufiyaa","1061722852"
"Maldives","1985","Rufiyaa","1178373966"
"Maldives","1986","Rufiyaa","1324300205"
"Maldives","1987","Rufiyaa","1700079852"
"Maldives","1988","Rufiyaa","1932282697"
"Maldives","1989","Rufiyaa","2236404467"
"Maldives","1990","Rufiyaa","2681100978"
"Maldives","1991","Rufiyaa","3270679534"
"Maldives","1992","Rufiyaa","3929958100"
"Maldives","1993","Rufiyaa","4611034236"
"Maldives","1994","Rufiyaa","5383738476"
"Maldives","1995","Rufiyaa","6665895431"
"Maldives","1996","Rufiyaa","7524683066"
"Maldives","1997","Rufiyaa","8491067566"
"Maldives","1998","Rufiyaa","9023515900"
"Maldives","1999","Rufiyaa","9844687217"
"Maldives","2000","Rufiyaa","10430933983"
"Maldives","2001","Rufiyaa","10860185852"
"Maldives","2002","Rufiyaa","11690566258"
"Maldives","2003","Rufiyaa","13467149516"
"Maldives","2004","Rufiyaa","15703418430"
"Maldives","2005","Rufiyaa","14891039159"
"Maldives","2006","Rufiyaa","20162565004"
"Maldives","2007","Rufiyaa","23915308286"
"Maldives","2008","Rufiyaa","29077071208"
"Maldives","2009","Rufiyaa","30019774447"
"Maldives","2010","Rufiyaa","33128653548"
"Maldives","2011","Rufiyaa","40511084367"
"Maldives","2012","Rufiyaa","44345433581"
"Maldives","2013","Rufiyaa","50633451385"
"Maldives","2014","Rufiyaa","56866000000"
"Maldives","2015","Rufiyaa","63146654326"
"Maldives","2016","Rufiyaa","67300320836"
"Maldives","2017","Rufiyaa","73152504093"
"Maldives","2018","Rufiyaa","81586189414"
"Maldives","2019","Rufiyaa","86258604659"
"Maldives","2020","Rufiyaa","57568667730"
"Mali","1970","CFA Franc BCEAO","88548997259"
