Country or area;Currency;Year;Gross National Income
New Caledonia;CFP Franc;1988;2.24498E+11
New Caledonia;CFP Franc;1989;2.53475E+11
New Caledonia;CFP Franc;1990;2.50427E+11
New Caledonia;CFP Franc;1991;2.72235E+11
New Caledonia;CFP Franc;1992;2.81427E+11
New Caledonia;CFP Franc;1993;2.90609E+11
New Caledonia;CFP Franc;1994;3.06748E+11
New Caledonia;CFP Franc;1995;3.29296E+11
New Caledonia;CFP Franc;1996;3.35482E+11
New Caledonia;CFP Franc;1997;3.76E+11
New Caledonia;CFP Franc;1998;3.81463E+11
New Caledonia;CFP Franc;1999;4.08433E+11
New Caledonia;CFP Franc;2000;4.41872E+11
New Caledonia;CFP Franc;2001;4.39383E+11
New Caledonia;CFP Franc;2002;4.71996E+11
New Caledonia;CFP Franc;2003;5.18545E+11
New Caledonia;CFP Franc;2004;5.65528E+11
New Caledonia;CFP Franc;2005;5.98402E+11
New Caledonia;CFP Franc;2006;6.63297E+11
New Caledonia;CFP Franc;2007;7.67977E+11
New Caledonia;CFP Franc;2008;7.35714E+11
New Caledonia;CFP Franc;2009;7.44715E+11
New Caledonia;CFP Franc;2010;8.42913E+11
New Caledonia;CFP Franc;2011;8.71176E+11
New Caledonia;CFP Franc;2012;8.73618E+11
New Caledonia;CFP Franc;2013;8.85997E+11
New Caledonia;CFP Franc;2014;9.20479E+11
New Zealand;New Zealand Dollar;1970;5725784602
New Zealand;New Zealand Dollar;1971;6770000000
New Zealand;New Zealand Dollar;1972;7742000000
New Zealand;New Zealand Dollar;1973;9059000000
New Zealand;New Zealand Dollar;1974;9971000000
New Zealand;New Zealand Dollar;1975;11134000000
New Zealand;New Zealand Dollar;1976;13525000000
New Zealand;New Zealand Dollar;1977;15182000000
New Zealand;New Zealand Dollar;1978;17148000000
New Zealand;New Zealand Dollar;1979;20167000000
New Zealand;New Zealand Dollar;1980;23470000000
New Zealand;New Zealand Dollar;1981;28538000000
New Zealand;New Zealand Dollar;1982;32151000000
New Zealand;New Zealand Dollar;1983;35454000000
New Zealand;New Zealand Dollar;1984;39522000000
New Zealand;New Zealand Dollar;1985;45370000000
New Zealand;New Zealand Dollar;1986;54982000000
New Zealand;New Zealand Dollar;1987;61683000000
New Zealand;New Zealand Dollar;1988;66988000000
New Zealand;New Zealand Dollar;1989;70866000000
New Zealand;New Zealand Dollar;1990;72953000000
New Zealand;New Zealand Dollar;1991;70856000000
New Zealand;New Zealand Dollar;1992;73267000000
New Zealand;New Zealand Dollar;1993;78484000000
New Zealand;New Zealand Dollar;1994;84454000000
New Zealand;New Zealand Dollar;1995;90189000000
New Zealand;New Zealand Dollar;1996;93572000000
New Zealand;New Zealand Dollar;1997;98533000000
New Zealand;New Zealand Dollar;1998;1.01934E+11
New Zealand;New Zealand Dollar;1999;1.06454E+11
New Zealand;New Zealand Dollar;2000;1.1303E+11
New Zealand;New Zealand Dollar;2001;1.22201E+11
New Zealand;New Zealand Dollar;2002;1.28371E+11
New Zealand;New Zealand Dollar;2003;1.37636E+11
New Zealand;New Zealand Dollar;2004;1.45852E+11
New Zealand;New Zealand Dollar;2005;1.5241E+11
New Zealand;New Zealand Dollar;2006;1.60562E+11
New Zealand;New Zealand Dollar;2007;1.73531E+11
New Zealand;New Zealand Dollar;2008;1.75875E+11
New Zealand;New Zealand Dollar;2009;1.86287E+11
New Zealand;New Zealand Dollar;2010;1.93326E+11
New Zealand;New Zealand Dollar;2011;2.03585E+11
New Zealand;New Zealand Dollar;2012;2.08975E+11
New Zealand;New Zealand Dollar;2013;2.23357E+11
New Zealand;New Zealand Dollar;2014;2.31789E+11
Nicaragua;Cordoba Oro;1970;2.1048
Nicaragua;Cordoba Oro;1971;2.2333
Nicaragua;Cordoba Oro;1972;2.3696
Nicaragua;Cordoba Oro;1973;2.9252
Nicaragua;Cordoba Oro;1974;4.0743
Nicaragua;Cordoba Oro;1975;4.2887
Nicaragua;Cordoba Oro;1976;4.9796
Nicaragua;Cordoba Oro;1977;6.0678
Nicaragua;Cordoba Oro;1978;5.8078
Nicaragua;Cordoba Oro;1979;5.4875
Nicaragua;Cordoba Oro;1980;8.3915
Nicaragua;Cordoba Oro;1981;9.3907
Nicaragua;Cordoba Oro;1982;10.7925
Nicaragua;Cordoba Oro;1983;12.905
Nicaragua;Cordoba Oro;1984;17.6479
Nicaragua;Cordoba Oro;1985;45.1968
Nicaragua;Cordoba Oro;1986;170.5824
Nicaragua;Cordoba Oro;1987;1058.4601
Nicaragua;Cordoba Oro;1988;126991
Nicaragua;Cordoba Oro;1989;5978679
Nicaragua;Cordoba Oro;1990;452325606
Nicaragua;Cordoba Oro;1991;14103908495
Nicaragua;Cordoba Oro;1992;17855265984
Nicaragua;Cordoba Oro;1993;21028985931
Nicaragua;Cordoba Oro;1994;23141364466
Nicaragua;Cordoba Oro;1995;27635027938
Nicaragua;Cordoba Oro;1996;32901315945
Nicaragua;Cordoba Oro;1997;38359963027
Nicaragua;Cordoba Oro;1998;46662462039
Nicaragua;Cordoba Oro;1999;54512580445
Nicaragua;Cordoba Oro;2000;61696739029
Nicaragua;Cordoba Oro;2001;67597077136
Nicaragua;Cordoba Oro;2002;71035718355
Nicaragua;Cordoba Oro;2003;76761851997
Nicaragua;Cordoba Oro;2004;88646938051
Nicaragua;Cordoba Oro;2005;1.02863E+11
Nicaragua;Cordoba Oro;2006;1.146E+11
Nicaragua;Cordoba Oro;2007;1.3342E+11
Nicaragua;Cordoba Oro;2008;1.60141E+11
Nicaragua;Cordoba Oro;2009;1.65269E+11
Nicaragua;Cordoba Oro;2010;1.81538E+11
Nicaragua;Cordoba Oro;2011;2.1309E+11
Nicaragua;Cordoba Oro;2012;2.38757E+11
Nicaragua;Cordoba Oro;2013;2.60529E+11
Nicaragua;Cordoba Oro;2014;2.98481E+11
Niger;CFA Franc BCEAO;1970;1.17704E+11
Niger;CFA Franc BCEAO;1971;1.25711E+11
Niger;CFA Franc BCEAO;1972;1.44336E+11
Niger;CFA Franc BCEAO;1973;1.36309E+11
Niger;CFA Franc BCEAO;1974;1.6799E+11
Niger;CFA Franc BCEAO;1975;1.91378E+11
Niger;CFA Franc BCEAO;1976;2.50454E+11
Niger;CFA Franc BCEAO;1977;3.01441E+11
Niger;CFA Franc BCEAO;1978;3.70004E+11
Niger;CFA Franc BCEAO;1979;4.56947E+11
Niger;CFA Franc BCEAO;1980;5.58517E+11
Niger;CFA Franc BCEAO;1981;6.20747E+11
Niger;CFA Franc BCEAO;1982;6.83992E+11
Niger;CFA Franc BCEAO;1983;7.08722E+11
Niger;CFA Franc BCEAO;1984;6.53366E+11
Niger;CFA Franc BCEAO;1985;6.67481E+11
Niger;CFA Franc BCEAO;1986;6.73619E+11
Niger;CFA Franc BCEAO;1987;6.72701E+11
Niger;CFA Franc BCEAO;1988;6.92581E+11
Niger;CFA Franc BCEAO;1989;6.96581E+11
Niger;CFA Franc BCEAO;1990;6.99675E+11
Niger;CFA Franc BCEAO;1991;7.0031E+11
Niger;CFA Franc BCEAO;1992;6.77381E+11
Niger;CFA Franc BCEAO;1993;6.70866E+11
Niger;CFA Franc BCEAO;1994;8.04368E+11
Niger;CFA Franc BCEAO;1995;8.68168E+11
Niger;CFA Franc BCEAO;1996;9.64053E+11
Niger;CFA Franc BCEAO;1997;1.01098E+12
Niger;CFA Franc BCEAO;1998;1.17319E+12
Niger;CFA Franc BCEAO;1999;1.207E+12
Niger;CFA Franc BCEAO;2000;1.21781E+12
Niger;CFA Franc BCEAO;2001;1.36764E+12
Niger;CFA Franc BCEAO;2002;1.47792E+12
Niger;CFA Franc BCEAO;2003;1.51954E+12
Niger;CFA Franc BCEAO;2004;1.52363E+12
Niger;CFA Franc BCEAO;2005;1.77203E+12
Niger;CFA Franc BCEAO;2006;1.90747E+12
Niger;CFA Franc BCEAO;2007;2.05275E+12
Niger;CFA Franc BCEAO;2008;2.41117E+12
Niger;CFA Franc BCEAO;2009;2.53212E+12
Niger;CFA Franc BCEAO;2010;2.81045E+12
Niger;CFA Franc BCEAO;2011;3.00017E+12
Niger;CFA Franc BCEAO;2012;3.47508E+12
Niger;CFA Franc BCEAO;2013;3.7044E+12
Niger;CFA Franc BCEAO;2014;3.92202E+12
Nigeria;Naira;1970;17422999299
Nigeria;Naira;1971;19430899271
Nigeria;Naira;1972;20555888576
Nigeria;Naira;1973;22987779491
Nigeria;Naira;1974;38203603076
Nigeria;Naira;1975;48189084045
Nigeria;Naira;1976;60024867095
Nigeria;Naira;1977;71600134110
Nigeria;Naira;1978;78710655276
Nigeria;Naira;1979;90479713729
Nigeria;Naira;1980;1.0558E+11
Nigeria;Naira;1981;1.10453E+11
Nigeria;Naira;1982;1.11746E+11
Nigeria;Naira;1983;1.24078E+11
Nigeria;Naira;1984;1.37291E+11
Nigeria;Naira;1985;1.55753E+11
Nigeria;Naira;1986;1.5149E+11
Nigeria;Naira;1987;2.14447E+11
Nigeria;Naira;1988;2.92283E+11
Nigeria;Naira;1989;4.56472E+11
Nigeria;Naira;1990;5.25575E+11
Nigeria;Naira;1991;6.60671E+11
Nigeria;Naira;1992;1.0707E+12
Nigeria;Naira;1993;1.38504E+12
Nigeria;Naira;1994;1.8719E+12
Nigeria;Naira;1995;3.06047E+12
Nigeria;Naira;1996;4.32978E+12
Nigeria;Naira;1997;4.50263E+12
Nigeria;Naira;1998;4.2424E+12
Nigeria;Naira;1999;4.93957E+12
Nigeria;Naira;2000;6.99885E+12
Nigeria;Naira;2001;7.33682E+12
Nigeria;Naira;2002;1.0842E+13
Nigeria;Naira;2003;1.33716E+13
Nigeria;Naira;2004;1.80638E+13
Nigeria;Naira;2005;2.27649E+13
Nigeria;Naira;2006;2.95882E+13
Nigeria;Naira;2007;3.12972E+13
Nigeria;Naira;2008;3.67929E+13
Nigeria;Naira;2009;3.71323E+13
Nigeria;Naira;2010;4.97901E+13
Nigeria;Naira;2011;5.67835E+13
Nigeria;Naira;2012;6.48918E+13
Nigeria;Naira;2013;7.27435E+13
Nigeria;Naira;2014;8.09392E+13
Norway;Norwegian Krone;1970;91578470813
Norway;Norwegian Krone;1971;1.03154E+11
Norway;Norwegian Krone;1972;1.14458E+11
Norway;Norwegian Krone;1973;1.30033E+11
Norway;Norwegian Krone;1974;1.50144E+11
Norway;Norwegian Krone;1975;1.71523E+11
Norway;Norwegian Krone;1976;1.94742E+11
Norway;Norwegian Krone;1977;2.17851E+11
Norway;Norwegian Krone;1978;2.38721E+11
Norway;Norwegian Krone;1979;2.62135E+11
Norway;Norwegian Krone;1980;3.11514E+11
Norway;Norwegian Krone;1981;3.57454E+11
Norway;Norwegian Krone;1982;3.94763E+11
Norway;Norwegian Krone;1983;4.39734E+11
Norway;Norwegian Krone;1984;4.95866E+11
Norway;Norwegian Krone;1985;5.54344E+11
Norway;Norwegian Krone;1986;5.73862E+11
Norway;Norwegian Krone;1987;6.27084E+11
Norway;Norwegian Krone;1988;6.49624E+11
Norway;Norwegian Krone;1989;6.91388E+11
Norway;Norwegian Krone;1990;7.3042E+11
Norway;Norwegian Krone;1991;7.66762E+11
Norway;Norwegian Krone;1992;7.96898E+11
Norway;Norwegian Krone;1993;8.36506E+11
Norway;Norwegian Krone;1994;8.823E+11
Norway;Norwegian Krone;1995;9.51667E+11
Norway;Norwegian Krone;1996;1.04291E+12
Norway;Norwegian Krone;1997;1.12959E+12
Norway;Norwegian Krone;1998;1.15033E+12
Norway;Norwegian Krone;1999;1.2553E+12
Norway;Norwegian Krone;2000;1.4879E+12
Norway;Norwegian Krone;2001;1.56596E+12
Norway;Norwegian Krone;2002;1.56488E+12
Norway;Norwegian Krone;2003;1.62952E+12
Norway;Norwegian Krone;2004;1.78534E+12
Norway;Norwegian Krone;2005;2.01072E+12
Norway;Norwegian Krone;2006;2.21688E+12
Norway;Norwegian Krone;2007;2.34259E+12
Norway;Norwegian Krone;2008;2.59357E+12
Norway;Norwegian Krone;2009;2.44317E+12
Norway;Norwegian Krone;2010;2.61776E+12
Norway;Norwegian Krone;2011;2.81824E+12
Norway;Norwegian Krone;2012;2.9896E+12
Norway;Norwegian Krone;2013;3.11221E+12
Norway;Norwegian Krone;2014;3.20823E+12
Oman;Rial Omani;1970;85658193
Oman;Rial Omani;1971;105868500
Oman;Rial Omani;1972;110685464
Oman;Rial Omani;1973;135293869
Oman;Rial Omani;1974;466721961
Oman;Rial Omani;1975;651546775
Oman;Rial Omani;1976;807373955
Oman;Rial Omani;1977;895303601
Oman;Rial Omani;1978;916025176
Oman;Rial Omani;1979;1263687155
Oman;Rial Omani;1980;2056150347
Oman;Rial Omani;1981;2509522678
Oman;Rial Omani;1982;2672505425
Oman;Rial Omani;1983;2817455204
Oman;Rial Omani;1984;3100984420
Oman;Rial Omani;1985;3433712277
Oman;Rial Omani;1986;3067956648
Oman;Rial Omani;1987;3244562126
Oman;Rial Omani;1988;3042573286
Oman;Rial Omani;1989;3431752172
Oman;Rial Omani;1990;4312231424
Oman;Rial Omani;1991;4187568734
Oman;Rial Omani;1992;4540387669
Oman;Rial Omani;1993;4607815287
Oman;Rial Omani;1994;4698629803
Oman;Rial Omani;1995;5067036278
Oman;Rial Omani;1996;5577759327
Oman;Rial Omani;1997;5806356399
Oman;Rial Omani;1998;5103972402
Oman;Rial Omani;1999;5657430155
Oman;Rial Omani;2000;7156512138
Oman;Rial Omani;2001;7113300000
Oman;Rial Omani;2002;7373900000
Oman;Rial Omani;2003;8110160811
Oman;Rial Omani;2004;9371647649
Oman;Rial Omani;2005;11558025818
Oman;Rial Omani;2006;14053467278
Oman;Rial Omani;2007;15872828414
Oman;Rial Omani;2008;22357146470
Oman;Rial Omani;2009;17481325772
Oman;Rial Omani;2010;21170561570
Oman;Rial Omani;2011;24531019999
Oman;Rial Omani;2012;27583300000
Oman;Rial Omani;2013;28847300000
Oman;Rial Omani;2014;29984800000
Pakistan;Pakistan Rupee;1970;62594729887
Pakistan;Pakistan Rupee;1971;66468068808
Pakistan;Pakistan Rupee;1972;71793745977
Pakistan;Pakistan Rupee;1973;89073687429
Pakistan;Pakistan Rupee;1974;1.16291E+11
Pakistan;Pakistan Rupee;1975;1.47239E+11
Pakistan;Pakistan Rupee;1976;1.748E+11
Pakistan;Pakistan Rupee;1977;2.03469E+11
Pakistan;Pakistan Rupee;1978;2.47046E+11
Pakistan;Pakistan Rupee;1979;2.74539E+11
Pakistan;Pakistan Rupee;1980;3.30922E+11
Pakistan;Pakistan Rupee;1981;3.94396E+11
Pakistan;Pakistan Rupee;1982;4.58126E+11
Pakistan;Pakistan Rupee;1983;5.29267E+11
Pakistan;Pakistan Rupee;1984;6.02166E+11
Pakistan;Pakistan Rupee;1985;6.69108E+11
Pakistan;Pakistan Rupee;1986;7.28648E+11
Pakistan;Pakistan Rupee;1987;7.98074E+11
Pakistan;Pakistan Rupee;1988;9.2342E+11
Pakistan;Pakistan Rupee;1989;1.04567E+12
Pakistan;Pakistan Rupee;1990;1.17032E+12
Pakistan;Pakistan Rupee;1991;1.36403E+12
Pakistan;Pakistan Rupee;1992;1.59618E+12
Pakistan;Pakistan Rupee;1993;1.76011E+12
Pakistan;Pakistan Rupee;1994;2.05148E+12
Pakistan;Pakistan Rupee;1995;2.46421E+12
Pakistan;Pakistan Rupee;1996;2.76972E+12
Pakistan;Pakistan Rupee;1997;3.15761E+12
Pakistan;Pakistan Rupee;1998;3.47787E+12
Pakistan;Pakistan Rupee;1999;3.81806E+12
Pakistan;Pakistan Rupee;2000;4.06636E+12
Pakistan;Pakistan Rupee;2001;4.47238E+12
Pakistan;Pakistan Rupee;2002;4.81779E+12
Pakistan;Pakistan Rupee;2003;5.41097E+12
Pakistan;Pakistan Rupee;2004;6.20483E+12
Pakistan;Pakistan Rupee;2005;7.14032E+12
Pakistan;Pakistan Rupee;2006;8.36606E+12
Pakistan;Pakistan Rupee;2007;9.39742E+12
Pakistan;Pakistan Rupee;2008;1.08467E+13
Pakistan;Pakistan Rupee;2009;1.3546E+13
Pakistan;Pakistan Rupee;2010;1.54332E+13
Pakistan;Pakistan Rupee;2011;1.90967E+13
Pakistan;Pakistan Rupee;2012;2.10822E+13
Pakistan;Pakistan Rupee;2013;2.36503E+13
Pakistan;Pakistan Rupee;2014;2.67757E+13
Palau;US Dollar;1970;8030900
Palau;US Dollar;1971;8813538
Palau;US Dollar;1972;9669587
Palau;US Dollar;1973;10614854
Palau;US Dollar;1974;11657585
Palau;US Dollar;1975;12806882
Palau;US Dollar;1976;14030780
Palau;US Dollar;1977;15370846
Palau;US Dollar;1978;16921871
Palau;US Dollar;1979;18624597
Palau;US Dollar;1980;20493857
Palau;US Dollar;1981;22586484
Palau;US Dollar;1982;24859711
Palau;US Dollar;1983;27365372
Palau;US Dollar;1984;31114266
Palau;US Dollar;1985;35372630
Palau;US Dollar;1986;40644909
Palau;US Dollar;1987;45967913
Palau;US Dollar;1988;52375711
Palau;US Dollar;1989;59120166
Palau;US Dollar;1990;67172100
Palau;US Dollar;1991;77882692
Palau;US Dollar;1992;76503165
Palau;US Dollar;1993;73192669
Palau;US Dollar;1994;77097167
Palau;US Dollar;1995;90737001
Palau;US Dollar;1996;103618141
Palau;US Dollar;1997;108331294
Palau;US Dollar;1998;108799464
Palau;US Dollar;1999;109441578
Palau;US Dollar;2000;131256627
Palau;US Dollar;2001;141850000
Palau;US Dollar;2002;149925000
Palau;US Dollar;2003;151300000
Palau;US Dollar;2004;155400000
Palau;US Dollar;2005;171025000
Palau;US Dollar;2006;183975000
Palau;US Dollar;2007;184775000
Palau;US Dollar;2008;184900000
Palau;US Dollar;2009;183600000
Palau;US Dollar;2010;177450000
Palau;US Dollar;2011;179675000
Palau;US Dollar;2012;194150000
Palau;US Dollar;2013;208100000
Palau;US Dollar;2014;221275000
Panama;Balboa;1970;992250572
Panama;Balboa;1971;1119865744
Panama;Balboa;1972;1231140561
Panama;Balboa;1973;1405571355
Panama;Balboa;1974;1596643247
Panama;Balboa;1975;1829819124
Panama;Balboa;1976;1908513476
Panama;Balboa;1977;2019287055
Panama;Balboa;1978;2411555845
Panama;Balboa;1979;2723025084
Panama;Balboa;1980;3491222309
Panama;Balboa;1981;4309286391
Panama;Balboa;1982;4430160999
Panama;Balboa;1983;4692336565
Panama;Balboa;1984;4835096547
Panama;Balboa;1985;5409503458
Panama;Balboa;1986;5393790881
Panama;Balboa;1987;6798607471
Panama;Balboa;1988;5357764188
Panama;Balboa;1989;5161356979
Panama;Balboa;1990;5640702801
Panama;Balboa;1991;6031833728
Panama;Balboa;1992;6952029559
Panama;Balboa;1993;7759880466
Panama;Balboa;1994;8374354448
Panama;Balboa;1995;8400167967
Panama;Balboa;1996;8743600000
Panama;Balboa;1997;9354400000
Panama;Balboa;1998;10113300000
Panama;Balboa;1999;10465300000
Panama;Balboa;2000;10781900000
Panama;Balboa;2001;10897400000
Panama;Balboa;2002;11706700000
Panama;Balboa;2003;11963500000
Panama;Balboa;2004;12910400000
Panama;Balboa;2005;14028200000
Panama;Balboa;2006;15591000000
Panama;Balboa;2007;19794343946
Panama;Balboa;2008;23097135885
Panama;Balboa;2009;24656028881
Panama;Balboa;2010;26105141309
Panama;Balboa;2011;31903445604
Panama;Balboa;2012;37408380413
Panama;Balboa;2013;44581571139
Panama;Balboa;2014;46894979897
Papua New Guinea;Kina;1970;539505201
Papua New Guinea;Kina;1971;576956825
Papua New Guinea;Kina;1972;651883174
Papua New Guinea;Kina;1973;820455490
Papua New Guinea;Kina;1974;909409583
Papua New Guinea;Kina;1975;941726060
Papua New Guinea;Kina;1976;1073816664
Papua New Guinea;Kina;1977;1189772969
Papua New Guinea;Kina;1978;1303997910
Papua New Guinea;Kina;1979;1490256597
Papua New Guinea;Kina;1980;1543018978
Papua New Guinea;Kina;1981;1516263586
Papua New Guinea;Kina;1982;1568558215
Papua New Guinea;Kina;1983;1734703583
Papua New Guinea;Kina;1984;1891983603
Papua New Guinea;Kina;1985;1981283037
Papua New Guinea;Kina;1986;2140789122
Papua New Guinea;Kina;1987;2332145052
Papua New Guinea;Kina;1988;2609461320
Papua New Guinea;Kina;1989;2509202799
Papua New Guinea;Kina;1990;2532747712
Papua New Guinea;Kina;1991;2986008695
Papua New Guinea;Kina;1992;3450400000
Papua New Guinea;Kina;1993;4104600000
Papua New Guinea;Kina;1994;5284083053
Papua New Guinea;Kina;1995;5986546485
Papua New Guinea;Kina;1996;6487643772
Papua New Guinea;Kina;1997;6769632255
Papua New Guinea;Kina;1998;7460898604
Papua New Guinea;Kina;1999;8468952136
Papua New Guinea;Kina;2000;9344535544
Papua New Guinea;Kina;2001;9988173546
Papua New Guinea;Kina;2002;11456894669
Papua New Guinea;Kina;2003;12817528277
Papua New Guinea;Kina;2004;12050100000
Papua New Guinea;Kina;2005;13424700000
Papua New Guinea;Kina;2006;14434600000
Papua New Guinea;Kina;2007;17788838799
Papua New Guinea;Kina;2008;20484845500
Papua New Guinea;Kina;2009;20738254649
Papua New Guinea;Kina;2010;24091975633
Papua New Guinea;Kina;2011;27223932426
Papua New Guinea;Kina;2012;29946325678
Papua New Guinea;Kina;2013;31437181618
Papua New Guinea;Kina;2014;37360488957
Paraguay;Guarani;1970;64606466681
Paraguay;Guarani;1971;72561090942
Paraguay;Guarani;1972;83911078653
Paraguay;Guarani;1973;1.08981E+11
Paraguay;Guarani;1974;1.46694E+11
Paraguay;Guarani;1975;1.66943E+11
Paraguay;Guarani;1976;1.88216E+11
Paraguay;Guarani;1977;2.33284E+11
Paraguay;Guarani;1978;2.86613E+11
Paraguay;Guarani;1979;3.8161E+11
Paraguay;Guarani;1980;4.99954E+11
Paraguay;Guarani;1981;6.34044E+11
Paraguay;Guarani;1982;6.58661E+11
Paraguay;Guarani;1983;7.27417E+11
Paraguay;Guarani;1984;9.43861E+11
Paraguay;Guarani;1985;1.22035E+12
Paraguay;Guarani;1986;1.60198E+12
Paraguay;Guarani;1987;2.14344E+12
Paraguay;Guarani;1988;2.92551E+12
Paraguay;Guarani;1989;4.15443E+12
Paraguay;Guarani;1990;5.84865E+12
Paraguay;Guarani;1991;7.41957E+12
Paraguay;Guarani;1992;8.56608E+12
Paraguay;Guarani;1993;1.06357E+13
Paraguay;Guarani;1994;1.32907E+13
Paraguay;Guarani;1995;1.59743E+13
Paraguay;Guarani;1996;1.91498E+13
Paraguay;Guarani;1997;1.99128E+13
Paraguay;Guarani;1998;2.25656E+13
Paraguay;Guarani;1999;2.39718E+13
Paraguay;Guarani;2000;2.47013E+13
Paraguay;Guarani;2001;2.76842E+13
Paraguay;Guarani;2002;3.27377E+13
Paraguay;Guarani;2003;3.496E+13
Paraguay;Guarani;2004;4.03942E+13
Paraguay;Guarani;2005;4.56106E+13
Paraguay;Guarani;2006;5.27866E+13
Paraguay;Guarani;2007;6.46342E+13
Paraguay;Guarani;2008;7.6026E+13
Paraguay;Guarani;2009;7.36543E+13
Paraguay;Guarani;2010;8.85839E+13
Paraguay;Guarani;2011;1.00189E+14
Paraguay;Guarani;2012;1.03135E+14
Paraguay;Guarani;2013;1.18658E+14
Paraguay;Guarani;2014;1.31381E+14
Peru;Nuevo Sol;1970;215.0394645947
Peru;Nuevo Sol;1971;240.844200346
Peru;Nuevo Sol;1972;267.4308977868
Peru;Nuevo Sol;1973;319.0403692895
Peru;Nuevo Sol;1974;403.4922317485
Peru;Nuevo Sol;1975;513.7488299589
Peru;Nuevo Sol;1976;668.5772444671
Peru;Nuevo Sol;1977;905.5116363659
Peru;Nuevo Sol;1978;1418.4785046354
Peru;Nuevo Sol;1979;2564.0523796579
Peru;Nuevo Sol;1980;4449.3620128861
